	age	household_position	household_size	prev_residence_place	citizenship	country_birth	edu_level	economic_status	cur_eco_activity	Marital_status
41898	6	1220	114	1	1	1	5	111	136	1
41899	8	1122	113	2	1	1	3	111	133	2
41900	9	1122	125	1	1	1	3	120	132	2
41901	11	1122	113	1	1	1	3	111	134	2
41902	11	1121	112	1	1	1	1	111	138	2
41903	9	1131	112	1	1	1	3	111	139	1
41904	13	1210	111	1	1	1	5	111	135	3
41905	7	1122	114	1	1	1	3	111	133	2
41906	7	1122	113	1	1	1	1	111	139	2
41907	10	1122	113	1	1	1	3	111	137	2
41908	8	1131	112	1	1	1	3	111	131	1
41909	5	1220	113	1	1	1	3	112	135	1
41910	8	1122	126	1	1	1	3	111	138	2
41911	5	1110	113	1	1	1	3	111	135	1
41912	8	1122	113	1	1	1	4	111	131	2
41913	6	1131	112	1	1	1	3	120	111	1
41914	10	1122	126	1	1	1	5	111	136	2
41915	11	1122	113	1	1	1	1	120	131	2
41916	8	1140	112	1	1	1	5	111	139	1
41917	8	1122	113	1	1	1	2	111	131	2
41918	11	1122	125	1	1	1	3	120	135	2
41919	4	1110	125	1	1	1	3	112	138	1
41920	11	1121	112	1	1	3	3	111	122	2
41921	10	1121	112	1	1	1	3	111	133	2
41922	7	1132	114	1	1	1	2	111	122	1
41923	8	1122	113	1	1	1	3	111	122	2
41924	10	1122	114	1	1	1	3	111	138	2
41925	7	1122	114	1	1	1	3	111	137	2
41926	7	1122	125	1	1	1	2	111	135	2
41927	10	1122	114	2	2	2	3	111	133	2
41928	11	1122	114	1	1	1	5	111	137	2
41929	9	1122	125	1	1	1	5	111	131	2
41930	13	1210	111	1	1	1	5	111	122	4
41931	8	1121	114	1	1	1	3	111	138	2
41932	4	1110	125	1	1	1	2	111	131	1
41933	9	1122	113	1	1	1	1	111	135	2
41934	9	1132	114	1	1	1	5	111	136	1
41935	4	1110	113	1	1	1	2	112	131	1
41936	6	1210	111	1	1	1	1	111	131	1
41937	9	1122	114	1	1	1	5	111	122	2
41938	8	1121	112	1	1	1	2	111	111	2
41939	6	1110	113	1	1	1	3	111	122	1
41940	4	1110	114	1	1	1	3	112	131	1
41941	8	1132	114	1	1	1	5	111	135	1
41942	5	1131	112	1	1	1	3	111	134	1
41943	6	1121	112	1	1	1	3	120	135	2
41944	11	1122	113	1	1	1	4	111	124	2
41945	7	1122	114	1	1	1	5	111	135	2
41946	9	1122	114	1	1	1	3	111	135	2
41947	5	1210	111	1	2	2	3	111	131	1
41948	8	1122	125	1	1	1	2	111	135	2
41949	9	1122	114	1	1	1	1	111	135	2
41950	10	1122	126	1	1	1	4	120	135	2
41951	10	1122	125	1	1	1	4	111	131	2
41952	7	1121	112	1	1	1	3	111	133	2
41953	7	1121	112	1	1	1	3	111	135	2
41954	10	1122	113	1	1	1	3	111	122	2
41955	8	1122	113	1	1	1	5	111	122	2
41956	9	1122	114	1	1	1	5	111	136	2
41957	9	1122	114	1	1	1	3	111	122	2
41958	11	1121	112	1	1	1	3	111	134	2
41959	10	1131	112	1	1	1	5	120	132	1
41960	8	1132	113	1	1	1	5	111	137	1
41961	7	1121	112	1	1	1	3	111	131	2
41962	12	1121	112	1	1	1	2	111	135	2
41963	12	1122	113	1	1	1	2	111	135	2
41964	11	1122	125	1	1	2	5	111	137	2
41965	11	1140	112	1	1	1	5	111	137	4
41966	11	1122	113	1	2	2	3	111	131	2
41967	11	1122	113	1	1	1	5	120	131	2
41968	9	1122	114	1	1	1	3	111	122	2
41969	8	1122	114	1	1	1	2	111	124	2
41970	8	1121	112	1	1	1	3	111	133	2
41971	11	1122	114	1	1	1	3	111	131	2
41972	4	1110	114	1	1	1	2	112	131	1
41973	8	1110	114	1	1	1	2	111	138	1
41974	9	1122	126	1	1	1	5	111	136	2
41975	10	1122	125	1	2	2	5	111	131	2
41976	8	1122	114	1	1	1	4	111	131	2
41977	7	1121	112	1	1	1	2	111	131	2
41978	4	1110	125	1	1	1	2	112	131	1
41979	10	1140	125	1	1	1	3	111	122	4
41980	10	1210	111	1	1	1	4	111	138	1
41981	8	1122	114	1	1	1	4	111	111	2
41982	8	1122	113	1	1	1	2	111	133	2
41983	10	1122	114	1	1	1	1	111	122	2
41984	9	1210	111	1	1	1	3	111	122	1
41985	11	1122	114	1	1	1	5	111	122	2
41986	8	1122	114	1	1	1	3	111	122	2
41987	8	1121	112	1	1	1	5	111	131	2
41988	4	1110	114	1	1	1	3	112	131	1
41989	11	1131	112	1	1	1	2	111	139	2
41990	6	1122	113	1	1	1	5	111	135	2
41991	9	1122	125	1	1	1	5	111	135	2
41992	11	1122	125	1	1	1	5	111	137	2
41993	4	1110	126	1	1	1	3	111	122	1
41994	9	1122	114	1	1	1	3	111	139	2
41995	10	1132	114	1	1	1	5	111	137	1
41996	9	1131	112	1	1	1	5	111	138	1
41997	7	1122	114	1	1	1	3	111	122	2
41998	6	1121	112	1	1	1	5	111	134	2
41999	8	1122	114	1	1	1	5	111	131	2
42000	6	1121	112	1	1	1	3	120	122	2
42001	11	1121	112	1	1	1	3	111	131	2
42002	10	1122	125	1	1	1	5	111	139	2
42003	4	1110	126	1	1	1	2	111	132	1
42004	5	1110	126	1	3	3	2	111	122	1
42005	14	1121	112	1	1	1	5	120	137	2
42006	7	1132	113	1	1	3	2	111	135	1
42007	9	1122	114	2	1	1	5	111	135	2
42008	11	1210	111	1	1	1	1	111	122	3
42009	10	1122	126	1	1	1	5	111	137	2
42010	6	1210	111	1	1	1	5	111	135	1
42011	7	1122	113	1	1	1	3	111	122	2
42012	6	1210	111	1	1	1	5	112	136	1
42013	7	1122	113	1	1	1	3	111	131	2
42014	4	1110	125	1	1	1	1	112	122	1
42015	7	1121	112	1	1	1	3	120	131	2
42016	11	1122	114	1	1	1	3	111	138	2
42017	10	1122	113	1	1	1	5	111	122	2
42018	9	1122	114	1	1	1	4	111	131	2
42019	9	1122	113	1	1	1	3	111	122	2
42020	8	1122	114	1	1	1	3	111	135	2
42021	4	1210	111	1	1	1	1	111	122	1
42022	4	1110	126	1	1	1	1	112	135	1
42023	12	1121	112	1	1	1	5	120	135	2
42024	7	1122	114	1	1	1	5	111	138	2
42025	7	1110	113	1	1	1	5	111	131	1
42026	9	1132	114	1	1	1	5	111	134	4
42027	7	1122	113	1	1	1	3	111	131	2
42028	7	1122	114	1	1	1	3	111	135	2
42029	4	1110	114	1	1	1	2	111	135	1
42030	10	1131	112	1	1	1	2	111	122	4
42031	4	1110	126	1	1	1	2	112	132	1
42032	10	1122	114	1	1	3	4	111	135	2
42033	11	1122	113	1	1	1	2	111	131	2
42034	10	1122	114	1	1	1	5	111	137	2
42035	8	1122	125	1	1	1	5	111	137	2
42036	9	1122	114	1	1	1	2	111	136	2
42037	7	1121	112	2	1	3	1	111	135	2
42038	8	1122	114	1	1	1	3	111	138	2
42039	12	1122	114	1	1	1	2	120	111	2
42040	6	1131	112	1	1	1	1	111	131	1
42041	5	1210	111	1	1	1	3	112	133	1
42042	5	1110	126	1	1	1	4	111	135	1
42043	10	1122	125	1	1	1	5	111	135	2
42044	10	1122	113	1	1	1	5	111	122	2
42045	8	1122	114	1	1	1	3	111	135	2
42046	8	1122	125	1	1	1	3	111	122	2
42047	8	1121	112	1	1	1	5	111	138	2
42048	9	1122	114	1	1	1	2	111	133	2
42049	11	1121	112	1	1	1	2	111	122	2
42050	10	1121	112	1	1	1	5	111	138	2
42051	7	1122	113	1	1	1	2	111	122	2
42052	10	1210	111	1	1	1	5	111	137	4
42053	10	1140	113	1	1	1	2	111	135	4
42054	11	1122	113	1	1	1	3	111	135	2
42055	11	1121	112	1	1	1	1	111	131	2
42056	10	1122	114	1	1	1	3	111	122	2
42057	5	1140	112	1	1	1	2	111	136	1
42058	10	1122	113	1	1	1	2	111	122	2
42059	8	1131	112	1	1	1	5	111	138	1
42060	11	1121	112	1	1	1	1	111	131	2
42061	8	1122	114	1	1	1	3	111	135	2
42062	5	1220	113	1	1	1	3	112	139	1
42063	9	1122	125	1	1	3	5	120	111	2
42064	10	1122	113	1	1	1	3	111	124	2
42065	4	1110	114	1	1	1	2	112	132	1
42066	11	1132	113	1	1	1	5	120	138	4
42067	8	1122	126	1	1	1	1	111	135	2
42068	6	1122	113	1	2	2	3	111	111	2
42069	8	1132	126	2	1	3	1	111	131	4
42070	11	1122	114	1	1	1	2	111	122	2
42071	8	1122	113	1	1	2	2	111	135	2
42072	6	1131	112	1	1	1	2	111	131	4
42073	11	1121	112	1	1	1	5	111	135	2
42074	12	1122	113	1	1	1	5	111	136	2
42075	7	1122	125	1	1	1	3	111	135	2
42076	7	1122	125	1	1	3	3	111	138	2
42077	9	1122	114	1	1	1	5	111	135	2
42078	9	1122	114	1	1	1	2	111	135	2
42079	9	1122	114	1	1	1	3	111	131	2
42080	10	1122	113	1	1	1	3	111	122	2
42081	13	1210	111	1	1	1	2	120	111	1
42082	9	1122	126	1	1	1	5	111	137	2
42083	5	1121	112	1	1	1	2	111	131	2
42084	7	1131	112	1	1	1	5	111	131	1
42085	10	1210	111	1	1	1	3	111	139	1
42086	9	1122	114	1	1	1	2	111	131	2
42087	10	1121	112	1	1	1	5	111	137	2
42088	8	1132	114	1	1	1	3	111	135	1
42089	11	1122	114	1	1	1	5	111	138	2
42090	9	1122	114	1	1	1	2	111	122	2
42091	7	1131	112	1	1	1	3	111	131	1
42092	10	1131	112	1	1	1	3	111	131	1
42093	9	1122	126	1	1	1	3	111	135	2
42094	10	1122	114	1	1	1	2	111	122	2
42095	9	1122	114	1	1	1	4	111	136	2
42096	9	1122	114	1	1	1	5	111	138	2
42097	10	1140	113	1	1	1	4	111	134	3
42098	7	1122	114	1	1	1	5	111	137	2
42099	8	1210	111	1	1	1	4	111	131	1
42100	11	1122	113	1	1	1	2	111	122	2
42101	11	1210	111	1	1	1	5	111	137	4
42102	7	1122	113	1	1	1	3	111	131	2
42103	7	1122	125	1	1	2	1	111	131	2
42104	6	1121	112	1	1	1	3	111	135	2
42105	6	1121	112	1	1	1	5	111	138	2
42106	8	1210	111	1	1	3	5	111	138	1
42107	11	1122	113	1	1	1	5	111	137	2
42108	13	1110	112	1	1	1	1	111	138	1
42109	10	1122	125	1	1	1	3	111	137	2
42110	12	1121	113	1	1	1	2	120	111	2
42111	10	1140	113	1	1	1	5	120	135	3
42112	10	1122	125	1	1	1	3	111	124	2
42113	9	1122	125	1	1	1	5	111	137	2
42114	9	1122	113	1	1	1	2	111	122	2
42115	9	1122	114	1	1	1	2	111	122	2
42116	4	1110	112	1	1	1	2	112	132	1
42117	7	1110	113	1	1	1	2	111	124	1
42118	7	1131	112	1	1	1	4	111	135	1
42119	8	1122	113	1	1	1	5	111	138	2
42120	11	1121	112	1	1	1	5	111	137	2
42121	7	1122	114	1	1	1	4	111	135	2
42122	6	1122	114	1	1	1	3	111	138	2
42123	12	1122	113	1	1	1	2	120	111	2
42124	13	1121	112	1	1	1	3	111	136	2
42125	9	1122	125	1	1	1	3	111	136	2
42126	6	1140	112	1	1	3	5	111	138	1
42127	11	1122	126	1	1	1	3	120	138	2
42128	7	1210	111	1	1	1	5	111	131	1
42129	6	1131	112	1	1	1	3	111	122	1
42130	7	1122	113	1	1	1	3	111	137	2
42131	11	1121	112	1	1	1	3	111	138	2
42132	7	1131	112	1	1	1	5	111	138	1
42133	7	1131	112	1	1	1	5	111	138	4
42134	7	1132	114	1	1	1	1	111	122	1
42135	12	1121	112	1	1	1	5	111	139	2
42136	11	1140	113	1	1	1	5	111	137	3
42137	8	1122	126	1	1	1	4	120	111	2
42138	6	1122	113	1	1	1	3	111	131	2
42139	8	1122	114	1	2	2	3	111	122	2
42140	8	1132	113	1	1	1	5	111	136	1
42141	10	1210	111	1	1	1	5	111	131	1
42142	8	1122	114	1	1	1	5	111	137	2
42143	8	1131	112	1	1	1	3	111	138	1
42144	7	1122	125	1	1	1	4	111	134	2
42145	12	1122	113	1	1	1	5	111	135	2
42146	12	1122	113	1	1	1	2	111	136	2
42147	11	1122	114	1	1	1	2	111	131	2
42148	8	1122	114	1	1	1	4	120	135	2
42149	11	1121	112	1	1	1	2	111	122	2
42150	8	1122	125	1	1	1	3	111	138	2
42151	7	1122	125	1	1	1	1	111	122	2
42152	9	1210	111	1	1	1	5	111	135	1
42153	11	1122	125	1	1	1	2	111	134	2
42154	5	1110	113	1	1	1	3	112	139	1
42155	6	1121	112	1	1	1	2	111	139	2
42156	6	1131	112	1	2	2	3	111	133	1
42157	8	1122	113	1	3	2	3	111	122	2
42158	7	1122	113	1	1	1	3	111	138	2
42159	8	1122	114	1	1	1	3	111	135	2
42160	12	1210	111	1	1	1	3	111	134	3
42161	4	1110	125	1	1	1	3	112	131	1
42162	11	1121	112	1	1	1	5	111	138	2
42163	8	1121	112	1	1	1	2	111	131	2
42164	9	1121	112	1	1	1	1	111	136	2
42165	7	1122	113	1	1	3	5	111	134	2
42166	11	1122	113	1	1	1	5	111	137	2
42167	12	1210	111	1	1	1	1	111	122	3
42168	12	1121	112	1	1	1	5	111	122	2
42169	8	1210	111	1	1	3	5	111	136	1
42170	8	1122	114	1	1	1	3	111	122	2
42171	12	1121	112	1	1	1	5	120	138	2
42172	9	1122	113	1	1	1	2	111	131	2
42173	8	1122	114	1	1	1	3	111	138	2
42174	8	1122	125	1	1	1	3	111	138	2
42175	14	1121	112	1	1	1	1	120	111	2
42176	7	1121	112	2	1	1	5	111	131	2
42177	8	1121	112	1	1	1	3	111	135	2
42178	9	1122	126	1	1	1	2	111	135	2
42179	4	1110	112	1	1	1	2	111	131	1
42180	11	1121	112	1	1	1	3	111	136	2
42181	8	1140	113	1	1	1	2	111	133	4
42182	7	1122	125	1	3	3	3	111	132	2
42183	11	1122	114	1	1	1	3	111	122	2
42184	8	1122	125	1	1	1	5	111	136	2
42185	8	1122	114	1	1	1	3	111	131	2
42186	9	1122	114	1	1	3	4	111	136	2
42187	5	1131	112	1	1	1	3	111	135	1
42188	7	1110	112	1	1	3	3	120	131	1
42189	7	1122	114	1	1	1	5	111	136	2
42190	9	1140	112	1	1	1	3	111	138	4
42191	6	1121	112	1	1	1	2	111	131	2
42192	7	1122	114	1	1	1	2	111	136	2
42193	4	1110	114	1	1	1	2	111	131	1
42194	9	1132	113	1	1	1	5	111	135	1
42195	10	1122	113	1	1	1	5	111	137	2
42196	6	1131	112	2	1	1	3	112	131	1
42197	12	1121	112	1	1	1	3	111	139	2
42198	13	1131	112	1	1	1	3	111	122	4
42199	8	1122	125	1	1	1	3	111	135	2
42200	4	1110	125	1	1	1	2	111	135	1
42201	5	1110	113	1	1	1	5	111	135	1
42202	9	1122	114	1	1	1	5	111	137	2
42203	8	1210	111	1	1	3	3	111	135	1
42204	5	1131	112	2	1	1	3	112	131	1
42205	6	1131	112	2	1	1	5	112	135	1
42206	9	1140	114	1	1	3	1	111	136	4
42207	13	1121	112	1	1	1	4	120	137	2
42208	11	1131	112	1	1	1	4	111	138	1
42209	5	1110	126	1	1	1	3	111	131	1
42210	6	1110	113	1	1	1	5	111	135	1
42211	12	1210	111	1	1	1	1	111	122	1
42212	9	1122	113	1	1	1	3	111	122	2
42213	7	1131	112	1	1	1	3	120	124	1
42214	5	1110	114	1	1	1	2	112	122	1
42215	6	1131	112	1	1	1	3	111	122	1
42216	7	1122	114	1	1	1	5	111	137	2
42217	7	1122	113	1	1	1	5	111	135	2
42218	8	1122	114	1	1	1	3	111	139	2
42219	12	1122	125	1	1	1	3	111	136	2
42220	4	1110	125	1	1	1	3	112	131	1
42221	7	1131	112	1	1	1	2	111	131	1
42222	8	1122	113	1	1	1	2	111	136	2
42223	8	1132	113	1	1	1	2	111	135	1
42224	7	1132	113	1	1	1	5	111	131	1
42225	10	1121	112	1	1	1	5	111	122	2
42226	7	1122	114	1	1	1	4	111	131	2
42227	4	1110	125	1	1	1	3	112	131	1
42228	11	1122	113	1	1	1	5	111	138	2
42229	5	1110	112	1	1	1	2	112	131	1
42230	10	1121	112	1	1	1	5	120	139	2
42231	5	1131	112	1	1	1	2	111	122	1
42232	12	1121	112	1	1	1	5	111	139	2
42233	11	1122	114	1	1	1	2	111	122	2
42234	6	1131	112	1	1	1	3	111	131	1
42235	10	1140	112	1	1	1	3	111	131	4
42236	12	1121	112	1	1	1	2	111	122	2
42237	10	1122	114	1	1	1	2	111	131	2
42238	4	1110	114	1	1	1	1	112	131	1
42239	14	1131	112	1	1	1	5	111	124	4
42240	9	1122	125	1	1	1	5	111	122	2
42241	6	1110	114	1	1	1	5	111	134	1
42242	8	1122	125	1	1	1	3	111	133	2
42243	10	1122	114	1	1	1	4	111	139	2
42244	10	1122	114	1	1	1	5	111	136	2
42245	5	1121	112	1	1	1	5	111	135	2
42246	11	1121	112	1	1	1	5	111	137	2
42247	4	1110	113	1	1	1	3	111	131	1
42248	9	1122	114	1	1	1	3	111	136	2
42249	11	1122	113	1	1	1	3	111	138	2
42250	11	1122	114	1	1	1	4	111	134	2
42251	8	1140	113	1	1	1	3	111	138	4
42252	8	1122	114	1	1	1	5	111	135	2
42253	8	1132	125	1	1	1	5	111	137	1
42254	7	1110	112	1	1	1	3	111	122	1
42255	11	1121	112	1	1	1	4	111	137	2
42256	8	1122	114	1	1	2	3	111	131	2
42257	10	1122	126	1	1	1	3	111	137	2
42258	11	1140	113	1	1	1	3	111	138	4
42259	6	1121	112	1	1	1	3	111	122	2
42260	8	1122	126	1	1	1	3	111	131	2
42261	6	1122	125	1	1	1	3	111	138	2
42262	9	1122	114	1	1	1	2	111	111	2
42263	7	1122	114	1	1	1	3	111	131	2
42264	5	1110	112	1	2	2	2	111	131	1
42265	11	1122	113	1	1	1	5	111	137	2
42266	8	1122	125	1	1	1	5	111	135	2
42267	11	1140	112	1	1	1	3	111	138	4
42268	10	1122	114	1	1	1	5	111	137	2
42269	6	1122	113	1	1	1	3	111	135	2
42270	9	1121	112	1	1	1	3	120	135	2
42271	5	1110	114	1	1	1	3	111	135	1
42272	12	1121	112	1	1	1	3	111	135	2
42273	9	1122	126	1	1	1	3	111	138	2
42274	10	1140	113	1	1	1	1	111	137	4
42275	6	1210	111	1	1	1	3	111	132	2
42276	4	1110	113	1	1	1	2	112	131	1
42277	6	1131	112	2	1	1	5	111	135	1
42278	6	1210	111	1	2	2	2	112	131	1
42279	10	1131	112	1	1	1	2	111	135	4
42280	7	1110	113	1	1	1	2	111	135	1
42281	9	1122	114	1	1	1	2	111	138	2
42282	7	1122	114	1	1	1	3	111	138	2
42283	9	1132	114	1	1	1	5	111	137	1
42284	11	1140	112	1	1	1	5	111	138	4
42285	7	1122	113	1	1	1	3	111	122	2
42286	12	1121	112	1	1	1	4	111	136	2
42287	8	1132	114	1	1	1	5	111	137	1
42288	7	1122	113	1	1	1	3	120	131	2
42289	5	1110	112	1	1	1	2	111	131	1
42290	11	1122	114	1	1	1	2	111	124	2
42291	8	1122	125	1	1	1	3	111	122	2
42292	10	1122	114	1	1	1	5	111	133	2
42293	10	1122	125	1	1	1	4	111	122	2
42294	11	1122	114	1	1	1	3	111	131	2
42295	11	1122	114	1	1	1	5	111	138	2
42296	7	1122	114	1	1	1	5	111	135	2
42297	8	1122	113	1	1	1	5	111	136	2
42298	8	1122	113	1	1	1	3	111	133	2
42299	8	1122	125	1	1	1	3	111	138	2
42300	6	1110	113	1	1	1	3	120	111	1
42301	7	1122	114	1	1	1	5	111	135	2
42302	10	1121	112	1	1	1	1	111	122	2
42303	7	1131	112	1	1	1	5	111	131	1
42304	5	1110	113	1	1	1	2	111	138	1
42305	6	1122	114	1	1	1	3	111	138	2
42306	9	1132	125	1	1	1	2	111	133	3
42307	4	1110	113	1	1	1	2	112	131	1
42308	10	1121	112	1	1	1	1	111	135	2
42309	12	1121	112	1	1	1	3	111	124	2
42310	6	1121	112	1	1	1	3	111	131	2
42311	10	1121	112	1	1	1	5	111	138	2
42312	7	1210	111	2	2	2	5	111	111	1
42313	11	1131	112	1	1	1	1	111	135	4
42314	4	1110	125	1	1	1	2	112	138	1
42315	8	1122	114	1	1	2	3	111	122	2
42316	8	1122	125	1	1	1	2	111	131	2
42317	10	1132	114	1	1	1	3	111	138	1
42318	10	1210	111	1	1	3	5	120	135	1
42319	9	1210	111	1	1	1	5	111	132	1
42320	5	1110	114	1	1	1	2	111	131	1
42321	9	1132	125	1	1	1	5	111	138	1
42322	8	1140	112	1	1	1	5	111	137	4
42323	7	1122	114	1	1	1	3	120	134	2
42324	8	1121	112	1	1	1	5	111	137	2
42325	8	1132	113	1	1	1	3	111	131	4
42326	5	1131	112	1	1	1	3	112	131	1
42327	9	1210	111	1	1	3	5	111	138	1
42328	4	1110	114	1	1	1	2	112	131	1
42329	6	1131	112	1	1	1	5	111	122	1
42330	8	1122	114	1	1	1	5	111	139	2
42331	11	1121	112	1	1	1	2	111	139	2
42332	8	1122	114	1	1	1	5	111	138	2
42333	5	1110	114	1	1	1	5	111	124	1
42334	5	1220	112	2	1	1	2	111	135	1
42335	12	1121	112	1	1	1	5	111	122	2
42336	4	1110	112	1	1	1	2	111	135	1
42337	11	1122	114	1	1	1	3	120	131	2
42338	11	1121	112	1	1	1	5	111	135	2
42339	6	1131	112	1	1	1	5	111	137	1
42340	9	1122	125	1	1	1	3	111	136	2
42341	11	1121	112	1	1	1	1	111	131	2
42342	10	1122	114	1	1	1	3	111	136	2
42343	5	1110	113	1	1	1	2	112	131	1
42344	11	1122	113	1	1	1	3	111	131	2
42345	10	1210	111	1	1	1	3	111	131	1
42346	11	1121	112	1	1	1	5	111	135	2
42347	10	1122	114	1	1	1	4	111	136	2
42348	11	1122	125	1	1	1	3	111	131	2
42349	10	1122	114	1	1	1	5	111	135	2
42350	6	1131	112	1	1	1	3	111	135	1
42351	10	1122	114	1	1	1	4	111	133	2
42352	10	1210	111	1	1	1	5	111	138	1
42353	7	1121	112	1	1	3	4	111	135	2
42354	7	1131	112	1	1	1	5	111	134	2
42355	9	1122	114	1	1	1	4	111	136	2
42356	11	1140	112	1	1	1	5	111	137	4
42357	6	1122	113	1	1	1	3	111	139	2
42358	6	1210	111	1	1	1	3	111	135	1
42359	10	1122	114	1	1	1	5	111	135	2
42360	9	1122	125	1	1	1	1	111	135	2
42361	8	1122	114	1	1	1	2	111	134	2
42362	11	1121	112	1	1	1	2	120	131	2
42363	6	1210	111	1	1	1	3	111	138	1
42364	11	1121	112	1	1	1	4	111	124	2
42365	4	1110	114	1	1	1	2	111	135	1
42366	7	1131	112	1	1	1	2	111	133	1
42367	6	1131	112	1	1	1	5	111	139	4
42368	5	1110	114	1	1	1	3	112	131	1
42369	9	1140	114	1	1	1	3	111	132	3
42370	9	1132	114	1	1	1	3	111	122	1
42371	8	1122	114	1	1	1	5	111	138	2
42372	5	1131	112	1	1	1	5	111	138	1
42373	6	1132	114	1	1	1	2	111	135	4
42374	9	1122	113	1	1	1	2	111	124	2
42375	9	1122	125	1	1	1	5	111	139	2
42376	8	1122	125	1	1	1	5	111	131	2
42377	6	1140	113	1	1	1	4	111	135	1
42378	9	1122	114	1	1	1	3	111	139	2
42379	10	1122	125	1	1	3	5	111	138	2
42380	9	1122	114	1	1	1	2	111	135	2
42381	8	1122	113	1	1	1	4	111	135	2
42382	11	1210	111	1	1	1	2	111	136	1
42383	10	1121	112	1	1	1	3	111	122	2
42384	7	1122	126	1	1	1	2	120	124	2
42385	10	1122	114	1	1	1	5	111	136	2
42386	9	1140	113	2	1	1	4	120	131	2
42387	12	1121	112	1	1	1	1	111	133	2
42388	8	1122	126	1	1	1	1	111	135	2
42389	8	1122	125	1	1	2	5	111	136	2
42390	8	1122	114	1	1	1	1	111	124	2
42391	6	1110	114	1	1	1	5	111	131	1
42392	4	1110	113	1	1	1	2	112	124	1
42393	5	1110	114	1	1	1	3	111	135	1
42394	10	1122	113	1	1	1	2	111	135	2
42395	13	1122	114	1	1	1	2	120	111	2
42396	6	1121	112	1	1	1	3	111	131	2
42397	9	1132	114	1	1	1	4	120	135	4
42398	8	1122	113	1	1	1	3	111	122	2
42399	11	1121	112	1	1	1	5	111	136	2
42400	11	1122	113	1	1	1	2	111	135	2
42401	10	1122	114	1	1	1	5	111	138	2
42402	10	1122	113	1	1	1	2	111	131	2
42403	6	1210	111	1	1	1	5	111	137	1
42404	9	1122	126	1	1	1	3	111	122	2
42405	10	1210	111	1	1	3	5	120	135	4
42406	11	1210	111	1	1	1	2	111	131	4
42407	6	1110	114	1	1	1	3	111	139	1
42408	12	1121	112	1	1	1	5	120	111	2
42409	6	1122	113	1	1	1	4	111	138	2
42410	9	1122	114	1	1	1	3	111	136	2
42411	10	1122	125	1	1	1	3	111	135	2
42412	10	1122	125	1	1	1	2	120	111	2
42413	12	1122	113	1	1	1	2	111	133	2
42414	6	1210	111	1	1	1	3	120	139	2
42415	6	1122	114	1	1	1	5	111	137	2
42416	5	1110	112	1	1	1	3	112	132	1
42417	4	1110	113	1	1	1	3	112	131	1
42418	10	1122	125	1	1	1	3	111	139	2
42419	8	1122	113	1	1	1	3	111	134	2
42420	7	1121	112	1	1	1	5	111	137	2
42421	10	1122	114	1	1	1	3	111	122	2
42422	7	1121	112	1	1	1	5	111	131	2
42423	10	1122	114	1	1	1	1	111	138	2
42424	5	1110	113	1	1	1	3	111	131	1
42425	8	1122	114	1	1	1	5	111	138	2
42426	13	1121	112	1	1	1	5	111	135	2
42427	10	1121	112	1	1	1	2	111	138	2
42428	7	1122	113	1	1	1	5	111	135	2
42429	9	1210	111	1	1	1	3	111	138	1
42430	12	1122	113	1	1	1	3	111	138	2
42431	8	1122	114	1	1	1	1	111	133	2
42432	5	1110	114	1	1	1	3	112	132	1
42433	12	1121	112	1	1	1	3	111	135	2
42434	9	1122	114	1	1	1	2	111	131	2
42435	8	1122	125	1	1	1	5	111	138	2
42436	4	1110	125	1	1	1	2	112	131	1
42437	4	1110	126	1	1	1	2	112	135	1
42438	7	1210	111	1	1	1	3	111	131	1
42439	11	1121	112	1	1	1	3	111	138	2
42440	9	1122	114	1	1	1	3	111	135	2
42441	6	1122	113	1	1	1	5	111	137	2
42442	4	1110	113	1	1	1	2	112	132	1
42443	10	1132	114	1	1	1	5	111	137	1
42444	9	1122	113	1	1	1	3	111	138	2
42445	7	1210	111	1	1	1	1	111	138	1
42446	9	1122	114	1	1	1	5	111	137	2
42447	11	1140	112	1	1	1	3	111	131	4
42448	11	1121	112	1	1	1	5	111	135	2
42449	9	1122	113	1	1	1	3	120	131	2
42450	4	1110	126	1	1	1	3	112	135	1
42451	6	1132	113	1	1	1	2	111	131	1
42452	10	1122	125	1	1	1	2	111	131	2
42453	5	1110	125	1	1	1	3	111	134	1
42454	13	1122	113	1	1	1	2	120	111	2
42455	8	1122	125	1	1	1	3	120	134	2
42456	8	1122	125	1	1	1	3	120	122	2
42457	11	1121	112	1	1	1	5	111	136	2
42458	11	1122	114	1	1	1	5	111	137	2
42459	11	1121	112	1	1	1	4	111	136	2
42460	7	1110	113	1	1	1	3	111	132	1
42461	8	1122	125	1	1	1	3	111	133	2
42462	5	1131	112	1	1	1	3	112	135	1
42463	9	1122	126	1	1	1	3	111	135	2
42464	10	1122	114	1	1	2	5	111	137	2
42465	4	1110	113	1	1	1	3	111	131	1
42466	9	1122	125	1	1	1	3	111	135	2
42467	8	1122	114	1	1	1	3	111	138	2
42468	6	1210	111	1	1	1	3	111	139	1
42469	7	1122	114	1	1	1	3	111	124	2
42470	11	1121	112	1	1	1	3	120	122	2
42471	10	1122	114	1	1	1	2	111	131	2
42472	12	1140	113	1	1	3	5	111	137	4
42473	6	1121	112	1	1	1	5	111	137	2
42474	11	1122	114	1	1	1	3	111	136	2
42475	8	1210	111	1	1	1	2	111	138	4
42476	5	1210	111	1	1	1	5	112	137	1
42477	7	1131	112	1	1	1	3	111	132	1
42478	5	1210	111	1	1	1	3	111	131	1
