	index	sex	origin_cluster	degree_cluster	LSAT	UGPA	ZFYA	birth_date	major	Zcum	attempts	sander_index	region_first_FW	region_first_GL	region_first_MS	region_first_MW	region_first_Mt	region_first_NE	region_first_NG	region_first_NW	region_first_PO	region_first_SC	region_first_SE	region_first_nan	region_last_FW	region_last_GL	region_last_MS	region_last_MW	region_last_Mt	region_last_NE	region_last_NG	region_last_NW	region_last_PO	region_last_SC	region_last_SE	region_last_nan
19619	26137	1	3.0	3.0	36.0	2.7	2.01	55.5	2.0	2.27	1.0	0.7071428571428571	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19620	26138	2	3.0	3.0	42.0	2.6	-0.29	68.41666666666667	2.0	-0.9	2.0	0.7726190476190476	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19621	26139	2	3.0	3.0	26.0	3.5	0.23	59.583333333333336	2.0	-0.42	1.0	0.6583333333333332	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19622	26140	2	3.0	3.0	36.0	3.0	-0.99	61.333333333333336	2.0	-0.9	1.0	0.7357142857142858	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19623	26141	2	3.0	3.0	36.0	3.3	-0.39	68.83333333333333	4.0	-0.35	1.0	0.7642857142857142	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19624	26142	1	3.0	3.0	39.0	3.5	0.31	66.91666666666667	2.0	0.42	1.0	0.8208333333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19625	26143	2	3.0	3.0	36.0	3.5	-0.39	63.916666666666664	2.0	-0.35	1.0	0.7833333333333332	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19626	26144	1	3.0	3.0	37.0	3.5	0.26	56.25	2.0	-0.45	1.0	0.7958333333333334	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19627	26145	2	3.0	3.0	38.0	3.1	-0.84	68.41666666666667	2.0	-1.36	1.0	0.7702380952380952	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19628	26146	2	3.0	3.0	37.04288077054045	3.2384184642352825	0.52	57.5	2.333299196067387	1.07	1.0	0.7715925208810548	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19629	26147	1	6.0	6.0	42.0	4.1	1.26	69.41666666666667	3.0	0.95	1.0	0.9154761904761904	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19630	26148	2	6.0	6.0	36.7	2.7	-1.14	61.666666666666664	2.0	-0.81	1.0	0.7158928571428571	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19631	26151	1	6.0	6.0	37.0	3.8	1.31	52.833333333333336	3.0	1.35	1.0	0.8244047619047619	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19632	26152	2	6.0	6.0	24.0	2.1	-0.38	67.08333333333333	3.0	-0.79	1.0	0.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19633	26153	2	6.0	6.0	39.0	3.5	0.58	68.75	2.0	1.43	1.0	0.8208333333333333	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19634	26154	1	6.0	6.0	36.0	2.4	0.1	50.583333333333336	2.333299196067387	0.28	1.0	0.6785714285714285	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19635	26156	1	6.0	6.0	34.0	3.9	2.32	55.75	1.0	2.23	1.0	0.7964285714285715	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19636	26157	1	6.0	6.0	37.0	3.2	-0.35	57.75	2.0	0.03	1.0	0.7672619047619048	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19637	26160	1	6.0	6.0	31.0	3.3	-0.11	67.41666666666667	1.0	-0.09	1.0	0.7017857142857142	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19638	26162	2	6.0	6.0	41.0	2.7	0.03	54.083333333333336	2.0	0.17	1.0	0.7696428571428571	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19639	26164	1	6.0	6.0	39.0	3.1	0.81	61.5	3.0	0.41	1.0	0.7827380952380952	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19640	26165	1	6.0	6.0	40.0	3.0	1.11	65.41666666666667	2.333299196067387	1.09	1.0	0.7857142857142858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19641	26168	1	6.0	6.0	29.5	2.3	-1.24	63.083333333333336	3.0	-0.97	2.0	0.5877976190476191	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19642	26170	2	6.0	6.0	36.0	3.2	-0.13	32.25	3.0	0.49	1.0	0.7547619047619047	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19643	26171	2	6.0	6.0	36.0	3.5	-1.21	65.33333333333333	3.0	-0.72	1.0	0.7833333333333332	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19644	26173	2	6.0	6.0	34.0	3.1	-1.16	67.75	2.0	-1.01	1.0	0.7202380952380952	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19645	26176	2	6.0	6.0	42.0	3.4	1.39	43.5	4.0	1.32	1.0	0.8488095238095238	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19646	26177	1	6.0	6.0	38.0	3.1	0.01	69.41666666666667	2.0	-0.35	1.0	0.7702380952380952	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19647	26178	1	6.0	6.0	26.3	3.2	0.76	66.33333333333333	2.0	0.34	2.0	0.6335119047619049	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19648	26186	1	6.0	6.0	38.0	2.9	-0.91	41.583333333333336	2.333299196067387	-0.95	2.0	0.7511904761904762	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19649	26187	1	6.0	6.0	37.0	3.2	0.35	68.83333333333333	2.0	0.29	1.0	0.7672619047619048	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19650	26191	1	6.0	6.0	40.0	3.7	2.33	68.16666666666667	1.0	1.83	1.0	0.8523809523809525	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19651	26197	1	6.0	6.0	35.0	3.4	-0.33	67.25	2.0	0.07	1.0	0.7613095238095238	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19652	26198	1	6.0	6.0	37.0	3.9	1.84	43.0	1.0	1.55	1.0	0.8339285714285715	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19653	26200	1	6.0	6.0	28.0	2.9	-1.34	47.0	2.0	-1.5	1.0	0.6261904761904762	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19654	26201	2	6.0	6.0	34.0	3.4	0.05	62.083333333333336	2.0	0.43	1.0	0.7488095238095238	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19655	26202	1	6.0	6.0	39.0	3.6	2.38	61.75	5.0	2.09	1.0	0.8303571428571428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19656	26203	2	6.0	6.0	35.5	3.6	0.89	69.0	2.0	0.87	1.0	0.7866071428571428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19657	26206	2	6.0	6.0	38.0	3.5	1.26	61.833333333333336	3.0	0.96	1.0	0.8083333333333333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19658	26207	2	6.0	6.0	40.0	3.5	1.22	66.25	2.0	1.52	1.0	0.8333333333333333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19659	26208	1	6.0	6.0	41.0	2.0	0.2	45.916666666666664	1.0	0.39	1.0	0.7029761904761904	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19660	26209	1	6.0	6.0	33.0	3.6	0.02	69.0	1.0	-0.13	1.0	0.7553571428571428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19661	26213	1	6.0	6.0	29.0	3.9	-0.44	69.75	2.0	-0.67	1.0	0.7339285714285715	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19662	26215	2	6.0	6.0	39.0	2.8	0.18	47.666666666666664	4.0	0.71	1.0	0.7541666666666667	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19663	26216	1	6.0	6.0	40.0	3.7	0.68	58.333333333333336	2.0	1.17	1.0	0.8523809523809525	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19664	26218	1	6.0	6.0	42.0	2.9	0.48	61.583333333333336	2.0	0.52	1.0	0.8011904761904762	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19665	26219	1	6.0	6.0	42.0	3.1	-0.35	62.5	2.0	0.4	1.0	0.8202380952380952	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19666	26221	2	6.0	6.0	35.0	3.7	1.1	63.333333333333336	2.0	1.0	1.0	0.7898809523809524	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19667	26222	2	6.0	6.0	42.0	3.1	-1.49	66.66666666666667	3.0	-1.26	1.0	0.8202380952380952	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19668	26223	1	6.0	6.0	38.0	3.3	-0.66	50.833333333333336	1.0	0.04	1.0	0.7892857142857143	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19669	26224	2	6.0	6.0	38.0	2.7	-0.56	58.25	4.0	-0.27	3.0	0.7321428571428572	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19670	26226	1	6.0	6.0	34.0	3.6	0.88	52.583333333333336	1.0	1.01	1.0	0.7678571428571428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19671	26228	1	6.0	6.0	27.0	2.9	-1.18	43.916666666666664	2.333299196067387	-1.35	1.0	0.6136904761904762	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19672	26229	1	6.0	6.0	39.0	3.3	0.63	56.416666666666664	1.0	0.44	1.0	0.8017857142857143	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19673	26230	1	6.0	6.0	41.0	3.6	1.16	60.0	6.0	0.8	1.0	0.8553571428571428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19674	26233	1	6.0	3.0	33.0	3.4	-0.23	66.58333333333333	1.0	-0.47	1.0	0.7363095238095237	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19675	26235	1	6.0	6.0	36.0	3.3	-0.07	57.25	1.0	0.19	1.0	0.7642857142857142	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19676	26237	1	6.0	6.0	33.0	3.2	1.01	69.08333333333333	1.0	1.27	1.0	0.7172619047619048	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19677	26238	2	6.0	6.0	45.0	2.6	1.04	48.25	2.0	0.89	1.0	0.8101190476190476	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19678	26240	1	6.0	6.0	35.0	3.4	-0.79	66.66666666666667	2.0	-0.85	1.0	0.7613095238095238	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19679	26241	1	6.0	6.0	38.0	3.4	1.19	69.41666666666667	2.0	1.24	1.0	0.7988095238095237	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19680	26242	1	6.0	6.0	37.0	3.3	0.84	57.083333333333336	6.0	0.53	1.0	0.7767857142857143	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19681	26243	2	6.0	6.0	38.0	2.8	0.68	49.25	2.0	1.23	1.0	0.7416666666666667	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19682	26245	1	6.0	6.0	40.0	3.7	1.77	63.75	2.0	1.43	1.0	0.8523809523809525	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19683	26248	2	3.0	3.0	35.0	2.2	-0.1	67.33333333333333	2.0	-0.03	1.0	0.6470238095238094	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19684	26249	2	3.0	3.0	30.0	2.2	1.23	64.08333333333333	1.0	1.45	1.0	0.5845238095238096	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19685	26250	2	3.0	3.0	34.0	2.9	-0.61	66.75	2.0	-1.37	3.0	0.7011904761904761	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19686	26252	2	3.0	3.0	22.7	3.6	-1.28	67.83333333333333	2.0	-1.28	4.0	0.6266071428571429	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19687	26253	2	3.0	3.0	32.0	2.8	-0.29	70.0	2.0	-0.54	1.0	0.6666666666666666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19688	26254	1	3.0	3.0	36.0	3.1	0.92	68.91666666666667	2.0	0.79	1.0	0.7452380952380953	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19689	26256	1	3.0	3.0	38.0	3.0	0.19	70.08333333333333	3.0	0.02	1.0	0.7607142857142857	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19690	26257	1	3.0	3.0	34.0	2.8	0.6	69.66666666666667	3.0	0.1	1.0	0.6916666666666667	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19691	26259	1	3.0	3.0	42.0	1.9	-0.22	66.16666666666667	3.0	-0.27	1.0	0.705952380952381	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19692	26260	1	3.0	3.0	33.0	2.9	-0.39	69.91666666666667	2.0	-1.04	1.0	0.6886904761904762	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19693	26261	2	3.0	3.0	32.0	3.0	0.94	69.33333333333333	3.0	0.85	1.0	0.6857142857142857	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19694	26262	1	3.0	3.0	32.5	3.2	-0.29	68.33333333333333	2.0	-0.25	1.0	0.7110119047619048	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19695	26264	1	3.0	3.0	33.0	3.5	0.58	61.75	3.0	0.05	1.0	0.7458333333333333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19696	26265	2	3.0	3.0	39.0	3.1	0.99	67.58333333333333	3.0	1.36	1.0	0.7827380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19697	26266	2	3.0	3.0	39.0	2.5	2.22	65.33333333333333	5.0	2.17	1.0	0.7255952380952381	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19698	26267	2	3.0	3.0	34.0	3.0	-0.53	69.66666666666667	2.0	-0.4	1.0	0.7107142857142857	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19699	26268	1	3.0	3.0	33.5	3.3	0.1446042436825847	69.33333333333333	1.0	0.04	1.0	0.7330357142857142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19700	26269	1	3.0	3.0	34.5	3.2	0.1	71.08333333333333	1.0	0.69	1.0	0.7360119047619047	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19701	26270	2	3.0	3.0	34.0	2.4	0.65	67.25	2.0	0.41	1.0	0.6535714285714286	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19702	26271	2	3.0	3.0	36.0	3.1	-0.1	69.16666666666667	2.0	-0.57	1.0	0.7452380952380953	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19703	26272	1	3.0	3.0	31.0	3.3	0.48	69.83333333333333	1.0	0.2	1.0	0.7017857142857142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19704	26274	1	3.0	3.0	34.0	3.1	-0.17	66.25	1.0	-0.66	1.0	0.7202380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19705	26275	2	3.0	3.0	33.0	3.2	1.55	67.08333333333333	2.0	1.31	1.0	0.7172619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19706	26276	1	3.0	3.0	35.0	3.2	2.08	68.0	2.0	2.03	1.0	0.7422619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19707	26277	2	3.0	3.0	37.0	2.9	0.55	68.33333333333333	2.0	0.38	1.0	0.7386904761904762	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19708	26278	2	3.0	3.0	32.0	2.5	1.01	63.416666666666664	1.0	0.8	1.0	0.638095238095238	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19709	26279	1	3.0	3.0	30.5	3.6	-0.24	69.83333333333333	3.0	-0.22	1.0	0.7241071428571428	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19710	26280	2	3.0	3.0	28.7	3.5	-0.56	64.75	7.0	0.37	1.0	0.6920833333333333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19711	26281	2	3.0	3.0	34.0	3.1	1.81	66.5	5.0	1.51	1.0	0.7202380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19712	26282	1	3.0	3.0	36.0	3.4	0.84	58.583333333333336	3.0	0.93	1.0	0.7738095238095237	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19713	26283	1	3.0	3.0	32.0	3.3	-0.87	68.0	3.0	-1.14	2.0	0.7142857142857142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19714	26285	2	3.0	3.0	38.5	2.8	-0.03	62.25	2.0	-1.04	2.0	0.7479166666666667	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19715	26286	1	3.0	3.0	38.0	3.2	0.51	70.0	2.0	1.05	1.0	0.7797619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19716	26287	1	3.0	3.0	37.5	2.8	0.07	66.66666666666667	2.333299196067387	-0.1	1.0	0.7354166666666666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19717	26288	1	3.0	3.0	30.0	3.3	0.58	68.58333333333333	2.0	0.53	1.0	0.6892857142857143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19718	26289	2	3.0	3.0	38.0	3.1	0.07	68.08333333333333	3.0	-0.83	1.0	0.7702380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19719	26290	2	3.0	3.0	35.5	3.0	1.21	69.58333333333333	3.0	1.4	1.0	0.7294642857142858	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19720	26291	1	3.0	3.0	36.0	2.8	-0.1	67.5	1.0	-0.64	1.0	0.7166666666666666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19721	26292	2	3.0	3.0	33.5	3.0	1.33	68.5	3.0	0.18	1.0	0.7044642857142858	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19722	26293	1	3.0	3.0	37.0	3.2	1.59	68.41666666666667	3.0	1.68	1.0	0.7672619047619048	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19723	26294	2	3.0	3.0	38.0	2.7	-0.17	68.25	3.0	1.15	1.0	0.7321428571428572	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19724	26296	2	3.0	3.0	41.0	2.7	-0.87	68.0	3.0	-0.99	1.0	0.7696428571428571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19725	26297	2	3.0	3.0	32.0	3.1	1.67	69.58333333333333	2.0	-0.14	1.0	0.6952380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
19726	26298	1	3.0	3.0	32.0	3.5	2.25	67.75	1.0	2.48	1.0	0.7333333333333333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19727	26299	2	3.0	3.0	35.0	2.9	0.92	66.91666666666667	3.0	0.56	1.0	0.7136904761904761	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19728	26300	2	3.0	3.0	31.0	3.5	1.09	69.75	3.0	0.67	1.0	0.7208333333333333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19729	26301	1	3.0	3.0	31.5	3.1	0.87	69.58333333333333	2.0	0.95	1.0	0.6889880952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19730	26302	1	3.0	3.0	32.0	3.3	-0.39	53.25	1.0	-0.86	1.0	0.7142857142857142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19731	26303	2	3.0	3.0	33.0	2.1	2.17	66.91666666666667	2.0	1.05	1.0	0.6125	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19732	26305	2	3.0	3.0	35.0	2.8	0.84	62.5	3.0	0.47	1.0	0.7041666666666666	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
19733	26307	2	3.0	3.0	35.0	3.7	-0.24	58.083333333333336	6.0	0.05	1.0	0.7898809523809524	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19734	26308	2	3.0	3.0	29.0	3.5	0.89	67.41666666666667	2.0	0.07	1.0	0.6958333333333333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19735	26309	1	3.0	3.0	33.0	3.3	0.17	55.5	2.0	0.05	1.0	0.7267857142857143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19736	26310	1	3.0	3.0	26.3	3.6	-0.56	45.0	8.0	-0.83	3.0	0.6716071428571428	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19737	26312	1	3.0	3.0	24.0	3.2	0.17	64.33333333333333	2.0	0.0	1.0	0.6047619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19738	26313	2	3.0	3.0	31.5	3.2	0.29	59.25	2.0	0.35	1.0	0.6985119047619048	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19739	26314	2	3.0	3.0	37.0	2.9	1.16	68.0	3.0	1.08	1.0	0.7386904761904762	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19740	26315	2	3.0	3.0	37.0	3.2	0.87	70.0	2.0	0.35	1.0	0.7672619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19741	26316	2	3.0	3.0	35.0	2.2	0.36	57.083333333333336	3.0	1.0	1.0	0.6470238095238094	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19742	26317	2	3.0	3.0	34.0	3.2	-0.48	69.91666666666667	1.0	-1.19	1.0	0.7297619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19743	26318	2	3.0	3.0	25.5	2.7	0.02	65.0	5.0	-0.3	2.0	0.5758928571428572	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19744	26319	1	3.0	3.0	37.0	3.3	1.04	68.91666666666667	2.0	0.97	1.0	0.7767857142857143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19745	26320	2	3.0	3.0	27.0	3.3	1.5	64.0	3.0	1.29	1.0	0.6517857142857142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19746	26321	2	3.0	3.0	33.0	2.7	-0.78	61.25	5.0	-0.95	1.0	0.6696428571428572	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19747	26322	1	3.0	3.0	27.5	3.8	0.77	59.0	2.0	0.86	1.0	0.7056547619047618	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19748	26323	1	3.0	3.0	33.0	3.3	-0.36	67.75	3.0	0.02	1.0	0.7267857142857143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19749	26325	1	3.0	3.0	35.0	3.0	-0.36	69.25	2.0	-0.47	1.0	0.7232142857142857	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19750	26326	2	3.0	3.0	35.0	3.2	0.43	68.75	2.333299196067387	0.75	1.0	0.7422619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
